id,idpel,nama,koordinat_x,koordinat_y,nama_kabupaten,nama_kecamatan,nama_kelurahan
693518,533212810284,"PJU ** **** ** * ********",-7.08171000000000,108.75853200000000,"KAB. KUNINGAN",CIBINGBIN,CIPONDOK
693519,533212641949,"PJU ******  ******** **",-6.94041800000000,108.57989900000000,"KAB. KUNINGAN",CIAWIGEBANG,SUKARAJA
693520,533212641877,"PJU ****** *** ******** *",-6.93662900000000,108.58162400000000,"KAB. KUNINGAN",CIAWIGEBANG,SUKARAJA
693521,533212641907,"PJU ****** ** ******** **",-6.93312470000000,108.57952580000000,"KAB. KUNINGAN",CIAWIGEBANG,SUKARAJA
693522,533212776625,"PJU *****",-7.05609870000000,108.39913240000000,"KAB. KUNINGAN",DARMA,SUKARASA
693523,533212805445,"PJU ** *********",-6.96584900000000,108.56464430000000,"KAB. KUNINGAN",CIAWIGEBANG,PANGKALAN
693524,533212805333,"PJU ** ******",-6.95321340000000,108.57395970000000,"KAB. KUNINGAN",CIAWIGEBANG,CIHAUR
693525,533212805317,"PJU ** ******",-6.95317480000000,108.56807790000000,"KAB. KUNINGAN",CIAWIGEBANG,CIHAUR
693526,533212805390,"PJU ** ******",-6.95274370000000,108.56760120000000,"KAB. KUNINGAN",CIAWIGEBANG,CIHAUR
693527,533212805366,"PJU ** ******",-6.94902670000000,108.56653850000000,"KAB. KUNINGAN",CIAWIGEBANG,CIHAUR
693528,533212805772,"PJU ** ******",-6.96705000000000,108.46641800000000,"KAB. KUNINGAN",CIGUGUR,CIPARI
693529,533212801773,"PJU ** ******* *",-6.95990970000000,108.64951710000000,"KAB. KUNINGAN",CIDAHU,CIBULAN
693530,533212801732,"PJU ** ********* ****** *",-6.98122800000000,108.61731700000000,"KAB. KUNINGAN",CIDAHU,CIHIDEUNGGIRANG
693531,533212805460,"PJU ** ***********",-6.97316070000000,108.55467240000000,"KAB. KUNINGAN",CIAWIGEBANG,CIJAGAMULYA
693532,533212801765,"PJU ** ******** *",-6.96098060000000,108.68269820000000,"KAB. KUNINGAN",CIDAHU,CIKEUSIK
693533,533212841865,"PJU ****** *** ********",-7.02800000000000,108.57150000000000,"KAB. KUNINGAN",MALEBER,MALEBER
693534,533212841840,"PJU ****** *** ********",-6.96957000000000,108.57751170000000,"KAB. KUNINGAN",CIAWIGEBANG,CIAWIGEBANG
693535,533212518860,"PJU ******* ********",-7.01853770000000,108.64235700000000,"KAB. KUNINGAN",LURAGUNG,LURAGUNGLANDEUH
693537,533212810276,"PJU *** ******** ********",-7.05960300000000,108.76567700000000,"KAB. KUNINGAN",CIBINGBIN,CIBINGBIN
693538,533212810306,"PJU ** **** ** *********",-7.06703300000000,108.75786800000000,"KAB. KUNINGAN",CIBINGBIN,SUKAHARJA
693539,533212810314,"PJU ***** *******",-7.05129500000000,108.74755500000000,"KAB. KUNINGAN",CIBINGBIN,SUKAMAJU
693540,533212805411,"PJU ** ***********",-6.97913166000000,108.59184333000000,"KAB. KUNINGAN",CIAWIGEBANG,CIAWIGEBANG
693541,533212810219,"PJU ** **** ** * *** ****",-7.06702700000000,108.75321700000000,"KAB. KUNINGAN",CIBINGBIN,CIPONDOK
693542,533212810322,"PJU ** *********",-7.04805500000000,108.76227300000000,"KAB. KUNINGAN",CIBINGBIN,CIBINGBIN
693543,533212642385,"PJU ****** *** ********",-7.00584360000000,108.45606460000000,"KAB. KUNINGAN",KADUGEDE,CIKETAK
693544,533212642406,"PJU ****** *** ********",-7.00846630000000,108.45808540000000,"KAB. KUNINGAN",KADUGEDE,CIKETAK
693545,533212642430,"PJU ****** *** ********",-6.99487130000000,108.45939120000000,"KAB. KUNINGAN",KADUGEDE,CIPONDOK
693546,533212642351,"PJU ****** *** ********",-7.00584360000000,108.45606460000000,"KAB. KUNINGAN",KADUGEDE,CIKETAK
693547,533212642489,"PJU ****** *** ********",-6.99751500000000,108.45610600000000,"KAB. KUNINGAN",KADUGEDE,CIPONDOK
693548,533212642377,"PJU ****** *** ********",-7.00638040000000,108.45678500000000,"KAB. KUNINGAN",KADUGEDE,CIKETAK
693549,533212642393,"PJU ****** *** ********",-7.00638040000000,108.45678500000000,"KAB. KUNINGAN",KADUGEDE,CIKETAK
693550,533212642471,"PJU ****** *** ********",-6.99466120000000,108.45838440000000,"KAB. KUNINGAN",KADUGEDE,CIPONDOK
693551,533212477761,"PJU **** ******* *****",-6.96945030000000,108.43890750000000,"KAB. KUNINGAN",CIGUGUR,BABAKANMULYA
693552,533212805382,"PJU ** ***********",-6.97584320000000,108.59288460000000,"KAB. KUNINGAN",CIAWIGEBANG,CIAWIGEBANG
693553,533212805478,"PJU ** **********",-6.95097750000000,108.59789900000000,"KAB. KUNINGAN",CIAWIGEBANG,CIGARUKGAK
693554,533212805452,"PJU ** ***********",-6.97584325000000,108.59288460000000,"KAB. KUNINGAN",CIAWIGEBANG,CIAWIGEBANG
693555,533212859648,"PJU ********* *******",-6.97907215907780,108.59194166958000,"KAB. KUNINGAN",CIAWIGEBANG,CIAWIGEBANG
693556,533212841832,"PJU ****** *** ********",-6.96930500000000,108.57758670000000,"KAB. KUNINGAN",CIAWIGEBANG,CIAWIGEBANG
693557,533212841857,"PJU ****** *** ********",-6.97322500000000,108.55658300000000,"KAB. KUNINGAN",CIAWIGEBANG,CIJAGAMULYA
693558,533212802385,"PJU ** ************ *",-6.96840780000000,108.52337260000000,"KAB. KUNINGAN",SINDANGAGUNG,BABAKANREUMA
693559,533212801781,"PJU ** *******",-6.97011100000000,108.65833550000000,"KAB. KUNINGAN",CIDAHU,CIEURIH
693560,533212805731,"PJU ** *******",-6.96627700000000,108.50827500000000,"KAB. KUNINGAN",KUNINGAN,ANCARAN
693561,533212512683,"PJU ** *************** *",-6.95766000000000,108.57895170000000,"KAB. KUNINGAN",CIAWIGEBANG,CIAWILOR
693562,533212805437,"PJU ** *************",-6.93402020000000,108.61292370000000,"KAB. KUNINGAN",CIAWIGEBANG,CIKUBANGMULYA
693563,533212641810,"PJU ****** *** ******** *",-6.93702400000000,108.58457600000000,"KAB. KUNINGAN",CIAWIGEBANG,SUKARAJA
693564,533212641923,"PJU ******  ******** **",-6.93461400000000,108.58107700000000,"KAB. KUNINGAN",CIAWIGEBANG,SUKARAJA
693565,533212641956,"PJU ******  ******** **",-6.93280440000000,108.57952580000000,"KAB. KUNINGAN",CIAWIGEBANG,SUKARAJA
693566,533212641885,"PJU ****** *** ******** *",-6.93360090000000,108.58360760000000,"KAB. KUNINGAN",CIAWIGEBANG,SUKARAJA
693567,533212449153,"PJU *******",-6.98552200000000,108.43679500000000,"KAB. KUNINGAN",KADUGEDE,TINGGAR
693568,533212803105,"PJU ***** **** *******",-6.95991000000000,108.55600490000000,"KAB. KUNINGAN",CIPICUNG,SUSUKAN
693569,533212805325,"PJU ** ***********",-6.97309940000000,108.55322250000000,"KAB. KUNINGAN",CIAWIGEBANG,CIJAGAMULYA
693570,533212805892,"PJU ** ************",-6.97840500000000,108.52904800000000,"KAB. KUNINGAN",SINDANGAGUNG,KERTAUNGARAN
693571,533212805374,"PJU ** ***********",-6.97318810000000,108.55548770000000,"KAB. KUNINGAN",CIAWIGEBANG,CIJAGAMULYA
693572,533212523477,"PJU **** **********",-7.03750260000000,108.62782760000000,"KAB. KUNINGAN",LURAGUNG,WILANAGARA
693573,533212512667,"PJU ** ************** *",-6.96244500000000,108.58362500000000,"KAB. KUNINGAN",CIAWIGEBANG,CIKUBANGMULYA
693574,533212512659,"PJU ************** *",-6.96253280000000,108.58377720000000,"KAB. KUNINGAN",CIAWIGEBANG,CIAWILOR
693575,533212546551,"PJU **********",-6.98837630000000,108.69698050000000,"KAB. KUNINGAN",CIMAHI,CIMAHI
693576,533212684934,"PJU ****** *** ********",-6.98155950000000,108.68084230000000,"KAB. KUNINGAN",CIMAHI,KANANGA
693577,533212742446,"PJU ****** *** ********",-6.99035840000000,108.62385220000000,"KAB. KUNINGAN",LURAGUNG,CIKANDANG
693578,533212742438,"PJU ****** *** ********",-6.99533000000000,108.63186000000000,"KAB. KUNINGAN",LURAGUNG,CIKANDANG
693579,533212742383,"PJU ****** *** ********",-6.99604870000000,108.63540790000000,"KAB. KUNINGAN",LURAGUNG,CIKANDANG
693580,533212742412,"PJU ****** *** ********",-6.99641000000000,108.63410000000000,"KAB. KUNINGAN",LURAGUNG,CIKANDANG
693585,533211854797,"PJU *****                ",-6.98068590000000,108.50302870000000,"KAB. KUNINGAN",MALEBER,CIKAHURIPAN
693586,533211855359,"PJU *****                ",-6.97263500000000,108.46256060000000,"KAB. KUNINGAN",CIGUGUR,CIGUGUR
693587,533211855367,"PJU *****                ",-6.97231920000000,108.46317680000000,"KAB. KUNINGAN",CIGUGUR,CIGUGUR
693588,533212643457,"PJU ****** *** ********",-6.99077480000000,108.39434090000000,"KAB. KUNINGAN",DARMA,SITUSARI
693589,533212841903,"PJU ****** *** ********",-6.93773800000000,108.52853000000000,"KAB. KUNINGAN",CIPICUNG,CIMARANTEN
693590,533212841899,"PJU ****** *** ********",-6.94083800000000,108.52750500000000,"KAB. KUNINGAN",CIPICUNG,CIMARANTEN
693591,533212654746,"PJU ****** *****",-7.07858070000000,108.74791430000000,"KAB. KUNINGAN",CIBINGBIN,CIANGIR
693592,533212694463,"PJU ****** *** ********",-6.98957410000000,108.49739300000000,"KAB. KUNINGAN",KUNINGAN,WINDUHAJI
693593,533212465909,"PJU **** **********",-6.99613780000000,108.57470190000000,"KAB. KUNINGAN",LEBAKWANGI,PASAYANGAN
693594,533212810243,"PJU ** **** ***********",-7.06774500000000,108.75272300000000,"KAB. KUNINGAN",CIBINGBIN,SINDANGJAWA
693595,533212466793,"PJU ***** ***** **",-6.98324630000000,108.47953860000000,"KAB. KUNINGAN",KUNINGAN,KUNINGAN
693596,533212642422,"PJU ****** *** ********",-6.99654320000000,108.45901130000000,"KAB. KUNINGAN",KADUGEDE,CIPONDOK
693597,533212642448,"PJU ****** *** ********",-6.99535740000000,108.45764310000000,"KAB. KUNINGAN",KADUGEDE,CIPONDOK
693598,533212642455,"PJU ****** *** ********",-6.99723700000000,108.45815940000000,"KAB. KUNINGAN",KADUGEDE,CIPONDOK
693599,533212642414,"PJU ****** *** ********",-6.99723700000000,108.45815940000000,"KAB. KUNINGAN",KADUGEDE,CIPONDOK
693600,533212642463,"PJU ****** *** ********",-6.99752000000000,108.45787460000000,"KAB. KUNINGAN",KADUGEDE,CIPONDOK
693601,533212647698,"PJU ****** *** ********",-7.05421200000000,108.74600300000000,"KAB. KUNINGAN",CIBINGBIN,SUKAMAJU
693602,533212841881,"PJU ****** *** ********",-6.95329010000000,108.56058110000000,"KAB. KUNINGAN",CIPICUNG,SUKAMUKTI
693603,533212656907,"PJU ****** *** ********",-6.98707070000000,108.60842550000000,"KAB. KUNINGAN",CIAWIGEBANG,CIAWIGEBANG
693604,533212731677,"PJU **** *** ********",-7.01407800000000,108.61997750000000,"KAB. KUNINGAN",LURAGUNG,CIRAHAYU
693605,533212810330,"PJU ** **** ** *******",-7.08200000000000,108.74810000000000,"KAB. KUNINGAN",CIBINGBIN,CIANGIR
693606,533212810292,"PJU ** ***** *********",-7.06208800000000,108.76082200000000,"KAB. KUNINGAN",CIBINGBIN,CIBINGBIN
693607,533212810227,"PJU *** * *********",-7.05800000000000,108.75976500000000,"KAB. KUNINGAN",CIBINGBIN,CIBINGBIN
693608,533212810268,"PJU ** **** ** ********",-7.08169800000000,108.75801700000000,"KAB. KUNINGAN",CIBINGBIN,CIPONDOK
693609,533212810250,"PJU ** *** ** *******",-7.07878500000000,108.74799300000000,"KAB. KUNINGAN",CIBINGBIN,CIANGIR
693610,533212728690,"PJU **** *********",-6.96534170000000,108.56808670000000,"KAB. KUNINGAN",CIAWIGEBANG,PANGKALAN
693611,533212728641,"PJU **** *********",-6.96560130000000,108.56780560000000,"KAB. KUNINGAN",CIAWIGEBANG,PANGKALAN
693612,533212728149,"PJU **** ************ *",-6.98289000000000,108.54174000000000,"KAB. KUNINGAN",SINDANGAGUNG,SINDANGAGUNG
693613,533212728201,"PJU **** ************ *",-6.97494000000000,108.53228000000000,"KAB. KUNINGAN",SINDANGAGUNG,SINDANGAGUNG
693614,533212728400,"PJU ****** *** ********",-7.04076390000000,108.39281660000000,"KAB. KUNINGAN",DARMA,SUKARASA
693615,533212728475,"PJU ****** *** ********",-7.04123120000000,108.39764340000000,"KAB. KUNINGAN",DARMA,SUKARASA
693616,533212728658,"PJU **** *********",-6.96534170000000,108.56808670000000,"KAB. KUNINGAN",CIAWIGEBANG,PANGKALAN
693617,533212728746,"PJU **** *********",-6.96687666700000,108.56537666700000,"KAB. KUNINGAN",CIAWIGEBANG,PANGKALAN
693618,533212728459,"PJU ****** *** ********",-7.03950880000000,108.39441180000000,"KAB. KUNINGAN",DARMA,SUKARASA
693619,533212728123,"PJU **** ************ *",-6.98203000000000,108.54308000000000,"KAB. KUNINGAN",SINDANGAGUNG,SINDANGAGUNG
693620,533212728442,"PJU ****** *** ********",-7.03926930000000,108.39737670000000,"KAB. KUNINGAN",DARMA,SUKARASA
693621,533212517325,"PJU ****** *",-6.99807110000000,108.41143170000000,"KAB. KUNINGAN",DARMA,BAKOM
693622,533211861334,"PJU *****                ",-7.00490520000000,108.42148470000000,"KAB. KUNINGAN",NUSAHERANG,KERTAWIRAMA
693624,533211861359,"PJU *****                ",-7.02389060000000,108.45345200000000,"KAB. KUNINGAN",KADUGEDE,TINGGAR
693625,533211861367,"PJU *****                ",-7.02830200000000,108.45412580000000,"KAB. KUNINGAN",KADUGEDE,SINDANGJAWA
693627,533210544885,"PEM** *** **********     ",-7.01937220000000,108.37373180000000,"KAB. MAJALENGKA",CIKIJING,CIDULANG
693630,533210561169,"PJU ***** ********       ",-6.98957410000000,108.49739300000000,"KAB. KUNINGAN",KUNINGAN,KUNINGAN
693640,533210566734,"PJU                      ",-6.98773380000000,108.49715740000000,"KAB. KUNINGAN",KUNINGAN,WINDUHAJI
693642,533210566775,"PJU ** ******            ",-6.98823720000000,108.42740000000000,"KAB. KUNINGAN",KADUGEDE,KADUGEDE
693647,533210709653,"PJU *****                ",-6.96954140000000,108.57839640000000,"KAB. KUNINGAN",CIAWIGEBANG,CIAWILOR
693648,533210709661,"PJU *****                ",-6.97080580000000,108.58262790000000,"KAB. KUNINGAN",CIAWIGEBANG,CIAWIGEBANG
693649,533210709679,"PJU *****                ",-7.02053260000000,108.63622730000000,"KAB. KUNINGAN",LURAGUNG,LURAGUNGLANDEUH
693651,533210709695,"PJU *****                ",-6.97111110000000,108.47445520000000,"KAB. KUNINGAN",CIGUGUR,WINDUHERANG
693654,533210709725,"PJU *****                ",-6.97880670000000,108.52754450000000,"KAB. KUNINGAN",MALEBER,CIKAHURIPAN
693656,533210709916,"PJU *****                ",-7.02924770000000,108.56505430000000,"KAB. KUNINGAN",MALEBER,PADAMULYA
693659,533210709973,"PJU *****                ",-6.96427090000000,108.53031730000000,"KAB. KUNINGAN",KUNINGAN,KUNINGAN
693663,533211851214,"PJU *****                ",-6.94168990000000,108.53369770000000,"KAB. KUNINGAN",CIPICUNG,MEKARSARI
693664,533212104519,"PJU *****  *",-7.00857290000000,108.44296100000000,"KAB. KUNINGAN",NUSAHERANG,NUSAHERANG
693665,533212711392,"PJU ****** **** *******",-6.99154000000000,108.50329000000000,"KAB. KUNINGAN",KUNINGAN,KARANGTAWANG
693669,533210539351,"PJU **** **** * ******** ",-6.96082104900000,108.49110950000000,"KAB. KUNINGAN",KUNINGAN,CIJOHO
693670,533210542703,"PEM** *** ******** ** ***",-7.05638270000000,108.74978430000000,"KAB. KUNINGAN",CIBINGBIN,SUKAMAJU
693674,533210542745,"PEM** *** ******** ** ***",-7.02647020000000,108.56600280000000,"KAB. KUNINGAN",MALEBER,MALEBER
693675,533210542752,"PEM** *** ******** ** ***",-6.99493330000000,108.51716020000000,"KAB. KUNINGAN",GARAWANGI,LENGKONG
693678,533210542786,"PEM** *** ******** ** ***",-6.99497380000000,108.45988050000000,"KAB. KUNINGAN",KADUGEDE,WINDUJANTEN
693681,533210562934,"PJU ***** *** ********   ",-7.02088800000000,108.52596800000000,"KAB. KUNINGAN",MALEBER,CIKAHURIPAN
693682,533210562942,"PJU ***** *** ********   ",-7.01345930000000,108.60922740000000,"KAB. KUNINGAN",LEBAKWANGI,MEKARWANGI
693684,533210562967,"PJU ***** *** ********   ",-7.05430300000000,108.74609450000000,"KAB. KUNINGAN",CIBINGBIN,SUKAMAJU
693685,533210562975,"PJU ***** *** ********   ",-7.04744820000000,108.70471000000000,"KAB. KUNINGAN",CIBEUREUM,CIBEUREUM
693688,533210563001,"PJU ***** *** ********   ",-7.05722340000000,108.45043140000000,"KAB. KUNINGAN",HANTARA,BUNIGEULIS
693690,533210564627,"PJU ** *************     ",-6.97445280000000,108.52972560000000,"KAB. KUNINGAN",SINDANGAGUNG,TIRTAWANGUNAN
693691,533210564635,"PJU ** *************     ",-6.97445280000000,108.52972560000000,"KAB. KUNINGAN",SINDANGAGUNG,TIRTAWANGUNAN
693694,533210562768,"PEM** ********* ******** ",-6.98414850000000,108.48157130000000,"KAB. KUNINGAN",KUNINGAN,KUNINGAN
693695,533210562776,"PEM** ********* ******** ",-6.98101580000000,108.47207720000000,"KAB. KUNINGAN",KUNINGAN,KUNINGAN
693696,533210562784,"PEM** ********* ******** ",-6.97719420000000,108.48281660000000,"KAB. KUNINGAN",KUNINGAN,KUNINGAN
693697,533210562792,"PEM** ********* ******** ",-6.97203496900000,108.48628420000000,"KAB. KUNINGAN",KUNINGAN,PURWAWINANGUN
693698,533210562805,"PEM** ********* ******** ",-6.97469528600000,108.47802660000000,"KAB. KUNINGAN",KUNINGAN,PURWAWINANGUN
693699,533210562813,"PEM** ********* ******** ",-6.98018305400000,108.47941280000000,"KAB. KUNINGAN",KUNINGAN,KUNINGAN
693700,533210562821,"PEM** ********* ******** ",-6.98501293300000,108.47799990000000,"KAB. KUNINGAN",KUNINGAN,KUNINGAN
693701,533210562839,"PEM** ********* ******** ",-6.96583581700000,108.49071189700000,"KAB. KUNINGAN",KUNINGAN,CIJOHO
693702,533210564357,"PJU **** *****           ",-7.03036510000000,108.52460130000000,"KAB. KUNINGAN",GARAWANGI,GEWOK
693704,533210743606,"PJU *****                ",-6.99020060000000,108.50412850000000,"KAB. KUNINGAN",KUNINGAN,KARANGTAWANG
693705,533210743614,"PJU *****                ",-6.99113110000000,108.50514100000000,"KAB. KUNINGAN",KUNINGAN,KARANGTAWANG
693706,533210743622,"PJU *****                ",-6.99212520000000,108.50754520000000,"KAB. KUNINGAN",KUNINGAN,KARANGTAWANG
693709,533210745190,"PJU *****                ",-6.99314310000000,108.48799490000000,"KAB. KUNINGAN",KUNINGAN,CITANGTU
693711,533210745203,"PJU *****                ",-6.98255710000000,108.49827040000000,"KAB. KUNINGAN",KUNINGAN,CITANGTU
693721,533211843547,"PJU *****                ",-7.03860060000000,108.44559430000000,"KAB. KUNINGAN",KADUGEDE,MARGABAKTI
693722,533211843554,"PJU *****                ",-7.04272970000000,108.44670710000000,"KAB. KUNINGAN",KADUGEDE,MARGABAKTI
693723,533211843562,"PJU *****                ",-7.04272970000000,108.44670710000000,"KAB. KUNINGAN",KADUGEDE,MARGABAKTI
693724,533211843570,"PJU *****                ",-7.03532960000000,108.44707800000000,"KAB. KUNINGAN",KADUGEDE,MARGABAKTI
693725,533211843588,"PJU *****                ",-7.03471760000000,108.44633620000000,"KAB. KUNINGAN",KADUGEDE,MARGABAKTI
693726,533211843596,"PJU *****                ",-7.03499350000000,108.44744890000000,"KAB. KUNINGAN",KADUGEDE,MARGABAKTI
693729,533210692939,"PJU ******** *           ",-6.95765626800000,108.49356165600000,"KAB. KUNINGAN",KUNINGAN,KUNINGAN
693730,533212749397,"PJU **** * **********",-7.02764840000000,108.58613910000000,"KAB. KUNINGAN",LEBAKWANGI,LEBAKWANGI
693731,533212668594,"PJU ****** *** ******** *",-6.96169670000000,108.68484740000000,"KAB. KUNINGAN",CIMAHI,MULYAJAYA
693732,533212668607,"PJU ****** *** ******** *",-6.96305670000000,108.68678120000000,"KAB. KUNINGAN",CIMAHI,MULYAJAYA
693733,533212664849,"PJU **** ********",-7.04958930000000,108.49750070000000,"KAB. KUNINGAN",CINIRU,CIJEMIT
693734,533212664864,"PJU **** ********",-7.05348280000000,108.50611540000000,"KAB. KUNINGAN",CINIRU,CIJEMIT
693735,533212702511,"PJU ****** *** ********",-6.98561070000000,108.61983720000000,"KAB. KUNINGAN",LURAGUNG,PANYOSOGAN
693736,533212577423,"PJU ****** *** ********",-6.96259600000000,108.47782480000000,"KAB. KUNINGAN",KUNINGAN,CIGINTUNG
693737,533212698263,"PJU ****** *** **********",-6.97650180000000,108.52945410000000,"KAB. KUNINGAN",LEBAKWANGI,PAGUNDAN
693738,533212699138,"PJU ***** ********",-6.98608510000000,108.47539260000000,"KAB. KUNINGAN",KUNINGAN,CIBINUANG
693739,533212702154,"PJU ****** *** ********",-6.99646780000000,108.65957430000000,"KAB. KUNINGAN",LURAGUNG,BENDA
693740,533212701742,"PJU ****** *** ********",-6.97358020000000,108.55886310000000,"KAB. KUNINGAN",CIAWIGEBANG,CIOMAS
693741,533212702241,"PJU ****** *** ********",-6.99649560000000,108.65945390000000,"KAB. KUNINGAN",LURAGUNG,BENDA
693742,533212705350,"PJU **** ******",-6.96173220000000,108.55324630000000,"KAB. KUNINGAN",CIPICUNG,KAROYA
693743,533212701767,"PJU ****** *** ********",-6.98726980000000,108.60844270000000,"KAB. KUNINGAN",CIAWIGEBANG,CIOMAS
693744,533212702457,"PJU ****** *** ********",-6.98574680000000,108.61737700000000,"KAB. KUNINGAN",LURAGUNG,PANYOSOGAN
693745,533212513212,"PJU *********************",-6.99889180000000,108.53054770000000,"KAB. KUNINGAN",GARAWANGI,PURWASARI
693746,533211567964,"PJU                      ",-7.05794260000000,108.63412310000000,"KAB. KUNINGAN",CIWARU,CIWARU
693747,533212441197,"PJU ***********",-6.96792290000000,108.41838630000000,"KAB. KUNINGAN",DARMA,SAGARAHIANG
693748,533211569170,"PJU                      ",-7.06020350000000,108.63185060000000,"KAB. KUNINGAN",CIWARU,CIWARU
693749,533212701861,"PJU ****** *** ********",-6.94211170000000,108.57914140000000,"KAB. KUNINGAN",CIAWIGEBANG,CIOMAS
693750,533212702162,"PJU ****** *** ********",-6.99668030000000,108.66145830000000,"KAB. KUNINGAN",LURAGUNG,BENDA
693751,533212702379,"PJU ****** *** ********",-6.98205130000000,108.61366590000000,"KAB. KUNINGAN",LURAGUNG,PANYOSOGAN
693752,533212701879,"PJU ****** *** ********",-6.97005530000000,108.57677030000000,"KAB. KUNINGAN",CIAWIGEBANG,CIOMAS
693753,533212701838,"PJU ****** *** ********",-6.97575100000000,108.56255300000000,"KAB. KUNINGAN",CIAWIGEBANG,CIOMAS
693754,533212702196,"PJU ****** *** ********",-6.99590000000000,108.66160000000000,"KAB. KUNINGAN",LURAGUNG,BENDA
693755,533212705335,"PJU **** ******",-6.95912870000000,108.54765630000000,"KAB. KUNINGAN",CIPICUNG,KAROYA
693756,533212702139,"PJU ****** *** ********",-6.99765970000000,108.65953220000000,"KAB. KUNINGAN",LURAGUNG,BENDA
693757,533212698248,"PJU ****** *** **********",-6.96610610000000,108.56862190000000,"KAB. KUNINGAN",CIAWIGEBANG,PANGKALAN
693758,533211248072,"PJU                      ",-7.02474780000000,108.56361900000000,"KAB. KUNINGAN",MALEBER,MALEBER
693759,533212702387,"PJU ****** *** ********",-6.98494390000000,108.61823790000000,"KAB. KUNINGAN",LURAGUNG,PANYOSOGAN
693760,533212710125,"PJU ****** *** ********",-7.03678410000000,108.63938960000000,"KAB. KUNINGAN",CIWARU,BAOK
693761,533212711384,"PJU ****** *** ********",-6.97035840000000,108.50582370000000,"KAB. KUNINGAN",KUNINGAN,KARANGTAWANG
693765,533211842042,"PJU *****",-6.99915240000000,108.53670190000000,"KAB. KUNINGAN",GARAWANGI,PURWASARI
693766,533211842059,"PJU *****                ",-7.00147420000000,108.54085200000000,"KAB. KUNINGAN",GARAWANGI,KARAMATWANGI
693767,533211842067,"PJU *****                ",-6.99954770000000,108.53795410000000,"KAB. KUNINGAN",GARAWANGI,GARAWANGI
693770,533211842075,"PJU *****                ",-6.99416677000000,108.51619579000000,"KAB. KUNINGAN",GARAWANGI,LENGKONG
693775,533211242747,"PJU *****                ",-6.97746680000000,108.64802210000000,"KAB. KUNINGAN",CIDAHU,CIEURIH
693776,533211242754,"PJU *****                ",-6.98091480000000,108.64244430000000,"KAB. KUNINGAN",CIDAHU,CIDAHU
693777,533211242762,"PJU *****                ",-6.97677180000000,108.64892270000000,"KAB. KUNINGAN",CIDAHU,CIBULAN
693778,533212417853,"PJU ***** ** ******",-6.95170730000000,108.46981000000000,"KAB. KUNINGAN",CIGUGUR,GUNUNGKELING
693779,533212750511,"PJU ****** *** ********",-6.99858770000000,108.55885260000000,"KAB. KUNINGAN",LEBAKWANGI,PAGUNDAN
693780,533212766866,"PJU *****",-6.97971580000000,108.48635690000000,"KAB. KUNINGAN",KUNINGAN,AWIRARANGAN
693781,533212766858,"PJU *****",-6.96772334000000,108.45575667000000,"KAB. KUNINGAN",CIGUGUR,CIGUGUR
693782,533212675164,"PJU ****** *** ********",-6.95511820000000,108.55058340000000,"KAB. KUNINGAN",CIPICUNG,SUKAMUKTI
693783,533212684273,"PJU ****** *** ********",-7.09222680000000,108.61032600000000,"KAB. KUNINGAN",CIWARU,LEBAKHERANG
693784,533212759362,"PJU *****",-6.96247000000000,108.50563000000000,"KAB. KUNINGAN",KUNINGAN,KEDUNGARUM
693785,533212759504,"PJU *****",-6.95750750000000,108.49351840000000,"KAB. KUNINGAN",KUNINGAN,KEDUNGARUM
693786,533212759985,"PJU *****",-7.02930000000000,108.55800000000000,"KAB. KUNINGAN",MALEBER,KUTAMANDARAKAN
693787,533212512642,"PJU ** ************** *",-6.96281920000000,108.58573630000000,"KAB. KUNINGAN",CIAWIGEBANG,CIKUBANGMULYA
693788,533212512675,"PJU ** ************** *",-6.96253280000000,108.58377720000000,"KAB. KUNINGAN",CIAWIGEBANG,CIAWILOR
693789,533212642576,"PJU ********** *",-7.06216260000000,108.43571360000000,"KAB. KUNINGAN",HANTARA,BUNIGEULIS
693790,533212466785,"PJU ********",-6.98122660000000,108.47464600000000,"KAB. KUNINGAN",KUNINGAN,KUNINGAN
693791,533212642369,"PJU ****** *** ********",-7.00584360000000,108.45606460000000,"KAB. KUNINGAN",KADUGEDE,CIKETAK
693792,533212639677,"PJU ************** ******",-6.94326930000000,108.54242060000000,"KAB. KUNINGAN",DARMA,CIMENGA
693793,533212728198,"PJU **** ************ **",-6.97663250000000,108.53858510000000,"KAB. KUNINGAN",SINDANGAGUNG,SINDANGAGUNG
693794,533212728434,"PJU ****** *** ********",-7.03926930000000,108.39737670000000,"KAB. KUNINGAN",DARMA,SUKARASA
693795,533212728617,"PJU **** *********",-6.94511310000000,108.53498540000000,"KAB. KUNINGAN",CIAWIGEBANG,PANGKALAN
693796,533212728588,"PJU **** *********",-6.96467333300000,108.56498166700000,"KAB. KUNINGAN",CIAWIGEBANG,PANGKALAN
693797,533212728115,"PJU **** ************ *",-6.97506370000000,108.53205530000000,"KAB. KUNINGAN",SINDANGAGUNG,SINDANGAGUNG
693798,533212728483,"PJU ****** *** ********",-7.02038510000000,108.39215490000000,"KAB. KUNINGAN",DARMA,SUKARASA
693799,533212728674,"PJU **** *********",-6.96534170000000,108.56808670000000,"KAB. KUNINGAN",CIAWIGEBANG,PANGKALAN
693800,533212728554,"PJU **** *********",-6.96687666700000,108.56537666700000,"KAB. KUNINGAN",CIAWIGEBANG,PANGKALAN
